,Date,AQI,Sample_Duration,Pollutant_Type
3220,1999-08-28,61,24 HOUR,88101
3221,1999-08-28,61,24 HOUR,88101
3222,1999-08-28,61,24 HOUR,88101
3223,1999-08-28,61,24 HOUR,88101
3224,1999-08-31,57,24 HOUR,88101
3225,1999-08-31,57,24 HOUR,88101
3226,1999-08-31,57,24 HOUR,88101
3227,1999-08-31,57,24 HOUR,88101
3228,1999-08-31,57,24 HOUR,88101
3229,1999-08-31,57,24 HOUR,88101
3230,1999-09-03,63,24 HOUR,88101
3231,1999-09-03,63,24 HOUR,88101
3232,1999-09-03,63,24 HOUR,88101
3233,1999-09-03,63,24 HOUR,88101
3234,1999-09-03,63,24 HOUR,88101
3235,1999-09-03,63,24 HOUR,88101
3236,1999-09-06,80,24 HOUR,88101
3237,1999-09-06,80,24 HOUR,88101
3238,1999-09-06,80,24 HOUR,88101
3239,1999-09-06,80,24 HOUR,88101
3240,1999-09-06,80,24 HOUR,88101
3241,1999-09-06,80,24 HOUR,88101
3242,1999-09-09,68,24 HOUR,88101
3243,1999-09-09,68,24 HOUR,88101
3244,1999-09-09,68,24 HOUR,88101
3245,1999-09-09,68,24 HOUR,88101
3246,1999-09-09,68,24 HOUR,88101
3247,1999-09-09,68,24 HOUR,88101
3248,1999-09-12,78,24 HOUR,88101
3249,1999-09-12,78,24 HOUR,88101
3250,1999-09-12,78,24 HOUR,88101
3251,1999-09-12,78,24 HOUR,88101
3252,1999-09-12,78,24 HOUR,88101
3253,1999-09-12,78,24 HOUR,88101
3254,1999-09-15,78,24 HOUR,88101
3255,1999-09-15,78,24 HOUR,88101
3256,1999-09-15,78,24 HOUR,88101
3257,1999-09-15,78,24 HOUR,88101
3258,1999-09-15,78,24 HOUR,88101
3259,1999-09-15,78,24 HOUR,88101
3260,1999-09-18,70,24 HOUR,88101
3261,1999-09-18,70,24 HOUR,88101
3262,1999-09-18,70,24 HOUR,88101
3263,1999-09-18,70,24 HOUR,88101
3264,1999-09-18,70,24 HOUR,88101
3265,1999-09-18,70,24 HOUR,88101
3266,1999-09-21,91,24 HOUR,88101
3267,1999-09-21,91,24 HOUR,88101
3268,1999-09-21,91,24 HOUR,88101
3269,1999-09-21,91,24 HOUR,88101
3270,1999-09-21,91,24 HOUR,88101
3271,1999-09-21,91,24 HOUR,88101
3272,1999-09-24,78,24 HOUR,88101
3273,1999-09-24,78,24 HOUR,88101
3274,1999-09-24,78,24 HOUR,88101
3275,1999-09-24,78,24 HOUR,88101
3276,1999-09-24,78,24 HOUR,88101
3277,1999-09-24,78,24 HOUR,88101
3278,1999-09-27,63,24 HOUR,88101
3279,1999-09-27,63,24 HOUR,88101
3280,1999-09-27,63,24 HOUR,88101
3281,1999-09-27,63,24 HOUR,88101
3282,1999-09-27,63,24 HOUR,88101
3283,1999-09-27,63,24 HOUR,88101
3284,1999-09-30,74,24 HOUR,88101
3285,1999-09-30,74,24 HOUR,88101
3286,1999-09-30,74,24 HOUR,88101
3287,1999-09-30,74,24 HOUR,88101
3288,1999-09-30,74,24 HOUR,88101
3289,1999-09-30,74,24 HOUR,88101
3290,1999-10-03,91,24 HOUR,88101
3291,1999-10-03,91,24 HOUR,88101
3292,1999-10-03,91,24 HOUR,88101
3293,1999-10-03,91,24 HOUR,88101
3294,1999-10-03,91,24 HOUR,88101
3295,1999-10-03,91,24 HOUR,88101
3296,1999-10-06,46,24 HOUR,88101
3297,1999-10-06,46,24 HOUR,88101
3298,1999-10-06,46,24 HOUR,88101
3299,1999-10-06,46,24 HOUR,88101
3300,1999-10-06,46,24 HOUR,88101
3301,1999-10-06,46,24 HOUR,88101
3302,1999-10-09,66,24 HOUR,88101
3303,1999-10-09,66,24 HOUR,88101
3304,1999-10-09,66,24 HOUR,88101
3305,1999-10-09,66,24 HOUR,88101
3306,1999-10-09,66,24 HOUR,88101
3307,1999-10-09,66,24 HOUR,88101
3308,1999-10-12,72,24 HOUR,88101
3309,1999-10-12,72,24 HOUR,88101
3310,1999-10-12,72,24 HOUR,88101
3311,1999-10-12,72,24 HOUR,88101
3312,1999-10-12,72,24 HOUR,88101
3313,1999-10-12,72,24 HOUR,88101
3314,1999-10-15,91,24 HOUR,88101
3315,1999-10-15,91,24 HOUR,88101
3316,1999-10-15,91,24 HOUR,88101
3317,1999-10-15,91,24 HOUR,88101
3318,1999-10-15,91,24 HOUR,88101
3319,1999-10-15,91,24 HOUR,88101
3320,1999-10-18,139,24 HOUR,88101
3321,1999-10-18,139,24 HOUR,88101
3322,1999-10-18,139,24 HOUR,88101
3323,1999-10-18,139,24 HOUR,88101
3324,1999-10-18,139,24 HOUR,88101
3325,1999-10-18,139,24 HOUR,88101
3326,1999-10-21,139,24 HOUR,88101
3327,1999-10-21,139,24 HOUR,88101
3328,1999-10-21,139,24 HOUR,88101
3329,1999-10-21,139,24 HOUR,88101
3330,1999-10-21,139,24 HOUR,88101
3331,1999-10-21,139,24 HOUR,88101
3332,1999-10-24,139,24 HOUR,88101
3333,1999-10-24,139,24 HOUR,88101
3334,1999-10-24,139,24 HOUR,88101
3335,1999-10-24,139,24 HOUR,88101
3336,1999-10-24,139,24 HOUR,88101
3337,1999-10-24,139,24 HOUR,88101
3338,1999-10-27,149,24 HOUR,88101
3339,1999-10-27,149,24 HOUR,88101
3340,1999-10-27,149,24 HOUR,88101
3341,1999-10-27,149,24 HOUR,88101
3342,1999-10-27,149,24 HOUR,88101
3343,1999-10-27,149,24 HOUR,88101
3344,1999-10-30,66,24 HOUR,88101
3345,1999-10-30,66,24 HOUR,88101
3346,1999-10-30,66,24 HOUR,88101
3347,1999-10-30,66,24 HOUR,88101
3348,1999-10-30,66,24 HOUR,88101
3349,1999-10-30,66,24 HOUR,88101
3350,1999-11-02,122,24 HOUR,88101
3351,1999-11-02,122,24 HOUR,88101
3352,1999-11-02,122,24 HOUR,88101
3353,1999-11-02,122,24 HOUR,88101
3354,1999-11-02,122,24 HOUR,88101
3355,1999-11-02,122,24 HOUR,88101
3356,1999-11-05,154,24 HOUR,88101
3357,1999-11-05,154,24 HOUR,88101
3358,1999-11-05,154,24 HOUR,88101
3359,1999-11-05,154,24 HOUR,88101
3360,1999-11-05,154,24 HOUR,88101
3361,1999-11-05,154,24 HOUR,88101
3362,1999-11-08,42,24 HOUR,88101
3363,1999-11-08,42,24 HOUR,88101
3364,1999-11-08,42,24 HOUR,88101
3365,1999-11-08,42,24 HOUR,88101
3366,1999-11-08,42,24 HOUR,88101
3367,1999-11-08,42,24 HOUR,88101
3368,1999-11-11,161,24 HOUR,88101
3369,1999-11-11,161,24 HOUR,88101
3370,1999-11-11,161,24 HOUR,88101
3371,1999-11-11,161,24 HOUR,88101
3372,1999-11-11,161,24 HOUR,88101
3373,1999-11-11,161,24 HOUR,88101
3374,1999-11-14,185,24 HOUR,88101
3375,1999-11-14,185,24 HOUR,88101
3376,1999-11-14,185,24 HOUR,88101
3377,1999-11-14,185,24 HOUR,88101
3378,1999-11-14,185,24 HOUR,88101
3379,1999-11-14,185,24 HOUR,88101
3380,1999-11-17,42,24 HOUR,88101
3381,1999-11-17,42,24 HOUR,88101
3382,1999-11-17,42,24 HOUR,88101
3383,1999-11-17,42,24 HOUR,88101
3384,1999-11-17,42,24 HOUR,88101
3385,1999-11-17,42,24 HOUR,88101
3386,1999-11-20,72,24 HOUR,88101
3387,1999-11-20,72,24 HOUR,88101
3388,1999-11-20,72,24 HOUR,88101
3389,1999-11-20,72,24 HOUR,88101
3390,1999-11-20,72,24 HOUR,88101
3391,1999-11-20,72,24 HOUR,88101
3392,1999-11-23,91,24 HOUR,88101
3393,1999-11-23,91,24 HOUR,88101
3394,1999-11-23,91,24 HOUR,88101
3395,1999-11-23,91,24 HOUR,88101
3396,1999-11-23,91,24 HOUR,88101
3397,1999-11-23,91,24 HOUR,88101
3398,1999-11-26,177,24 HOUR,88101
3399,1999-11-26,177,24 HOUR,88101
3400,1999-11-26,177,24 HOUR,88101
3401,1999-11-26,177,24 HOUR,88101
3402,1999-11-26,177,24 HOUR,88101
3403,1999-11-26,177,24 HOUR,88101
3404,1999-11-29,169,24 HOUR,88101
3405,1999-11-29,169,24 HOUR,88101
3406,1999-11-29,169,24 HOUR,88101
3407,1999-11-29,169,24 HOUR,88101
3408,1999-11-29,169,24 HOUR,88101
3409,1999-11-29,169,24 HOUR,88101
3410,1999-12-02,91,24 HOUR,88101
3411,1999-12-02,91,24 HOUR,88101
3412,1999-12-02,91,24 HOUR,88101
3413,1999-12-02,91,24 HOUR,88101
3414,1999-12-02,91,24 HOUR,88101
3415,1999-12-02,91,24 HOUR,88101
3416,1999-12-05,119,24 HOUR,88101
3417,1999-12-05,119,24 HOUR,88101
3418,1999-12-05,119,24 HOUR,88101
3419,1999-12-05,119,24 HOUR,88101
3420,1999-12-05,119,24 HOUR,88101
3421,1999-12-05,119,24 HOUR,88101
3422,1999-12-08,93,24 HOUR,88101
3423,1999-12-08,93,24 HOUR,88101
3424,1999-12-08,93,24 HOUR,88101
3425,1999-12-08,93,24 HOUR,88101
3426,1999-12-08,93,24 HOUR,88101
3427,1999-12-08,93,24 HOUR,88101
3428,1999-12-11,110,24 HOUR,88101
3429,1999-12-11,110,24 HOUR,88101
3430,1999-12-11,110,24 HOUR,88101
3431,1999-12-11,110,24 HOUR,88101
3432,1999-12-11,110,24 HOUR,88101
3433,1999-12-11,110,24 HOUR,88101
3434,1999-12-14,97,24 HOUR,88101
3435,1999-12-14,97,24 HOUR,88101
3436,1999-12-14,97,24 HOUR,88101
3437,1999-12-14,97,24 HOUR,88101
3438,1999-12-14,97,24 HOUR,88101
3439,1999-12-14,97,24 HOUR,88101
3440,1999-12-17,181,24 HOUR,88101
3441,1999-12-17,181,24 HOUR,88101
3442,1999-12-17,181,24 HOUR,88101
3443,1999-12-17,181,24 HOUR,88101
3444,1999-12-17,181,24 HOUR,88101
3445,1999-12-17,181,24 HOUR,88101
3446,1999-12-20,186,24 HOUR,88101
3447,1999-12-20,186,24 HOUR,88101
3448,1999-12-20,186,24 HOUR,88101
3449,1999-12-20,186,24 HOUR,88101
3450,1999-12-20,186,24 HOUR,88101
3451,1999-12-20,186,24 HOUR,88101
3452,1999-12-23,166,24 HOUR,88101
3453,1999-12-23,166,24 HOUR,88101
3454,1999-12-23,166,24 HOUR,88101
3455,1999-12-23,166,24 HOUR,88101
3456,1999-12-23,166,24 HOUR,88101
3457,1999-12-23,166,24 HOUR,88101
3458,1999-12-26,165,24 HOUR,88101
3459,1999-12-26,165,24 HOUR,88101
3460,1999-12-26,165,24 HOUR,88101
3461,1999-12-26,165,24 HOUR,88101
3462,1999-12-26,165,24 HOUR,88101
3463,1999-12-26,165,24 HOUR,88101
3464,1999-12-29,160,24 HOUR,88101
3465,1999-12-29,160,24 HOUR,88101
3466,1999-12-29,160,24 HOUR,88101
3467,1999-12-29,160,24 HOUR,88101
3468,1999-12-29,160,24 HOUR,88101
3469,1999-12-29,160,24 HOUR,88101
3470,1999-01-06,87,24 HOUR,88502
3471,1999-01-12,155,24 HOUR,88502
3472,1999-01-18,57,24 HOUR,88502
3473,1999-01-24,38,24 HOUR,88502
3474,1999-01-30,107,24 HOUR,88502
3475,1999-02-05,149,24 HOUR,88502
3476,1999-02-11,59,24 HOUR,88502
3477,1999-02-17,76,24 HOUR,88502
3478,1999-02-23,72,24 HOUR,88502
3479,1999-03-01,74,24 HOUR,88502
3480,1999-03-07,61,24 HOUR,88502
3481,1999-03-13,59,24 HOUR,88502
3482,1999-03-19,42,24 HOUR,88502
3483,1999-03-25,46,24 HOUR,88502
3484,1999-03-31,25,24 HOUR,88502
3485,1999-04-06,17,24 HOUR,88502
3486,1999-04-12,46,24 HOUR,88502
3487,1999-04-18,46,24 HOUR,88502
3488,1999-04-24,25,24 HOUR,88502
3489,1999-05-06,50,24 HOUR,88502
3490,1999-05-12,68,24 HOUR,88502
3491,1999-05-15,29,24 HOUR,88502
3492,1999-05-18,33,24 HOUR,88502
3493,1999-05-24,61,24 HOUR,88502
3494,1999-05-30,46,24 HOUR,88502
3495,1999-06-05,50,24 HOUR,88502
3496,1999-06-11,46,24 HOUR,88502
3497,1999-06-17,50,24 HOUR,88502
3498,1999-06-23,53,24 HOUR,88502
3499,1999-06-29,53,24 HOUR,88502
3500,1999-07-05,50,24 HOUR,88502
3501,1999-07-11,57,24 HOUR,88502
3502,1999-07-17,33,24 HOUR,88502
3503,1999-07-23,59,24 HOUR,88502
3504,1999-07-29,42,24 HOUR,88502
3505,1999-08-04,29,24 HOUR,88502
3506,1999-08-10,42,24 HOUR,88502
3507,1999-08-16,61,24 HOUR,88502
3508,1999-08-22,55,24 HOUR,88502
3509,1999-08-28,55,24 HOUR,88502
3510,1999-09-03,55,24 HOUR,88502
3511,1999-09-09,59,24 HOUR,88502
3512,1999-09-15,74,24 HOUR,88502
3513,1999-09-21,80,24 HOUR,88502
3514,1999-09-27,59,24 HOUR,88502
3515,1999-10-03,78,24 HOUR,88502
3516,1999-10-09,57,24 HOUR,88502
3517,1999-10-15,80,24 HOUR,88502
3518,1999-10-21,117,24 HOUR,88502
3519,1999-10-27,129,24 HOUR,88502
3520,1999-11-02,97,24 HOUR,88502
3521,1999-11-08,38,24 HOUR,88502
3522,1999-11-14,171,24 HOUR,88502
3523,1999-11-20,63,24 HOUR,88502
3524,1999-11-26,164,24 HOUR,88502
3525,1999-12-02,76,24 HOUR,88502
3526,1999-12-08,80,24 HOUR,88502
3527,1999-12-14,84,24 HOUR,88502
3528,1999-12-20,175,24 HOUR,88502
3529,2000-01-01,136,24 HOUR,88502
3530,2000-01-05,85,24 HOUR,88502
3531,2000-01-08,84,24 HOUR,88502
3532,2000-01-12,39,24 HOUR,88502
3533,2000-01-15,15,24 HOUR,88502
3534,2000-01-19,13,24 HOUR,88502
3535,2000-01-22,20,24 HOUR,88502
3536,2000-01-26,20,24 HOUR,88502
3537,2000-01-29,12,24 HOUR,88502
3538,2000-02-02,10,24 HOUR,88502
3539,2000-02-05,15,24 HOUR,88502
3540,2000-02-12,4,24 HOUR,88502
3541,2000-02-16,10,24 HOUR,88502
3542,2000-02-19,6,24 HOUR,88502
3543,2000-02-23,10,24 HOUR,88502
3544,2000-02-26,18,24 HOUR,88502
3545,2000-03-01,13,24 HOUR,88502
3546,2000-03-04,37,24 HOUR,88502
3547,2000-03-08,4,24 HOUR,88502
3548,2000-03-11,24,24 HOUR,88502
3549,2000-03-15,55,24 HOUR,88502
3550,2000-03-18,29,24 HOUR,88502
3551,2000-03-22,18,24 HOUR,88502
3552,2000-03-25,63,24 HOUR,88502
3553,2000-03-29,29,24 HOUR,88502
3554,2000-04-01,30,24 HOUR,88502
3555,2000-04-05,55,24 HOUR,88502
3556,2000-04-08,50,24 HOUR,88502
3557,2000-04-12,36,24 HOUR,88502
3558,2000-04-15,18,24 HOUR,88502
3559,2000-04-19,23,24 HOUR,88502
3560,2000-04-22,43,24 HOUR,88502
3561,2000-04-26,62,24 HOUR,88502
3562,2000-04-29,22,24 HOUR,88502
3563,2000-05-03,54,24 HOUR,88502
3564,2000-05-06,36,24 HOUR,88502
3565,2000-05-10,23,24 HOUR,88502
3566,2000-05-13,25,24 HOUR,88502
3567,2000-05-17,18,24 HOUR,88502
3568,2000-05-20,52,24 HOUR,88502
3569,2000-05-24,52,24 HOUR,88502
3570,2000-05-27,53,24 HOUR,88502
3571,2000-05-31,36,24 HOUR,88502
3572,2000-06-03,52,24 HOUR,88502
3573,2000-06-07,41,24 HOUR,88502
3574,2000-06-10,31,24 HOUR,88502
3575,2000-06-14,38,24 HOUR,88502
3576,2000-06-17,52,24 HOUR,88502
3577,2000-06-21,53,24 HOUR,88502
3578,2000-06-24,43,24 HOUR,88502
3579,2000-06-28,51,24 HOUR,88502
3580,2000-07-01,38,24 HOUR,88502
3581,2000-07-05,41,24 HOUR,88502
3582,2000-07-08,51,24 HOUR,88502
3583,2000-07-12,57,24 HOUR,88502
3584,2000-07-15,55,24 HOUR,88502
3585,2000-07-19,54,24 HOUR,88502
3586,2000-07-22,58,24 HOUR,88502
3587,2000-07-26,51,24 HOUR,88502
3588,2000-07-29,45,24 HOUR,88502
3589,2000-08-02,59,24 HOUR,88502
3590,2000-08-05,51,24 HOUR,88502
3591,2000-08-09,30,24 HOUR,88502
3592,2000-08-12,38,24 HOUR,88502
3593,2000-08-16,38,24 HOUR,88502
3594,2000-08-19,21,24 HOUR,88502
3595,2000-08-31,55,24 HOUR,88502
3596,2000-09-03,25,24 HOUR,88502
3597,2000-09-06,26,24 HOUR,88502
3598,2000-09-09,33,24 HOUR,88502
3599,2000-09-12,21,24 HOUR,88502
3600,2000-09-15,47,24 HOUR,88502
3601,2000-09-18,33,24 HOUR,88502
3602,2000-09-21,48,24 HOUR,88502
3603,2000-09-24,30,24 HOUR,88502
3604,2000-09-27,33,24 HOUR,88502
3605,2000-09-30,37,24 HOUR,88502
3606,2000-10-03,39,24 HOUR,88502
3607,2000-10-06,54,24 HOUR,88502
3608,2000-10-09,46,24 HOUR,88502
3609,2000-10-12,10,24 HOUR,88502
3610,2000-10-15,28,24 HOUR,88502
3611,2000-10-18,34,24 HOUR,88502
3612,2000-10-21,48,24 HOUR,88502
3613,2000-10-24,18,24 HOUR,88502
3614,2000-10-27,4,24 HOUR,88502
3615,2000-10-30,3,24 HOUR,88502
3616,2000-11-02,24,24 HOUR,88502
3617,2000-11-05,42,24 HOUR,88502
3618,2000-11-08,30,24 HOUR,88502
3619,2000-11-11,8,24 HOUR,88502
3620,2000-11-14,35,24 HOUR,88502
3621,2000-11-17,24,24 HOUR,88502
3622,2000-11-20,16,24 HOUR,88502
3623,2000-11-23,53,24 HOUR,88502
3624,2000-11-26,95,24 HOUR,88502
3625,2000-11-29,18,24 HOUR,88502
3626,2000-12-02,56,24 HOUR,88502
3627,2000-12-05,13,24 HOUR,88502
3628,2000-12-08,78,24 HOUR,88502
3629,2000-12-11,66,24 HOUR,88502
3630,2000-12-14,13,24 HOUR,88502
3631,2000-12-17,49,24 HOUR,88502
3632,2000-12-20,10,24 HOUR,88502
3633,2000-12-23,85,24 HOUR,88502
3634,2000-12-26,16,24 HOUR,88502
3635,2000-12-29,23,24 HOUR,88502
3636,2000-01-01,85,24 HOUR,81102
3637,2000-01-01,88,24 HOUR,81102
3638,2000-01-01,73,24 HOUR,81102
3639,2000-01-07,68,24 HOUR,81102
3640,2000-01-07,85,24 HOUR,81102
3641,2000-01-13,52,24 HOUR,81102
3642,2000-01-13,56,24 HOUR,81102
3643,2000-01-13,50,24 HOUR,81102
3644,2000-01-19,17,24 HOUR,81102
3645,2000-01-19,22,24 HOUR,81102
3646,2000-01-19,20,24 HOUR,81102
3647,2000-01-31,28,24 HOUR,81102
3648,2000-01-31,24,24 HOUR,81102
3649,2000-01-31,21,24 HOUR,81102
3650,2000-02-06,25,24 HOUR,81102
3651,2000-02-06,26,24 HOUR,81102
3652,2000-02-06,21,24 HOUR,81102
3653,2000-02-12,7,24 HOUR,81102
3654,2000-02-12,8,24 HOUR,81102
3655,2000-02-12,6,24 HOUR,81102
3656,2000-02-18,30,24 HOUR,81102
3657,2000-02-18,30,24 HOUR,81102
3658,2000-02-18,24,24 HOUR,81102
3659,2000-02-24,17,24 HOUR,81102
3660,2000-02-24,19,24 HOUR,81102
3661,2000-02-24,16,24 HOUR,81102
3662,2000-03-01,23,24 HOUR,81102
3663,2000-03-01,24,24 HOUR,81102
3664,2000-03-01,21,24 HOUR,81102
3665,2000-03-07,10,24 HOUR,81102
3666,2000-03-07,9,24 HOUR,81102
3667,2000-03-13,34,24 HOUR,81102
3668,2000-03-13,35,24 HOUR,81102
3669,2000-03-19,30,24 HOUR,81102
3670,2000-03-19,29,24 HOUR,81102
3671,2000-03-25,42,24 HOUR,81102
3672,2000-03-25,51,24 HOUR,81102
3673,2000-03-31,55,24 HOUR,81102
3674,2000-03-31,55,24 HOUR,81102
3675,2000-04-06,48,24 HOUR,81102
3676,2000-04-06,45,24 HOUR,81102
3677,2000-04-12,43,24 HOUR,81102
3678,2000-04-12,44,24 HOUR,81102
3679,2000-04-18,13,24 HOUR,81102
3680,2000-04-18,13,24 HOUR,81102
3681,2000-04-24,30,24 HOUR,81102
3682,2000-04-24,30,24 HOUR,81102
3683,2000-04-30,31,24 HOUR,81102
3684,2000-04-30,32,24 HOUR,81102
3685,2000-05-06,35,24 HOUR,81102
3686,2000-05-06,46,24 HOUR,81102
3687,2000-05-12,36,24 HOUR,81102
3688,2000-05-12,41,24 HOUR,81102
3689,2000-05-18,36,24 HOUR,81102
3690,2000-05-18,35,24 HOUR,81102
3691,2000-05-24,44,24 HOUR,81102
3692,2000-05-24,42,24 HOUR,81102
3693,2000-05-30,40,24 HOUR,81102
3694,2000-05-30,39,24 HOUR,81102
3695,2000-06-11,23,24 HOUR,81102
3696,2000-06-11,24,24 HOUR,81102
3697,2000-06-17,49,24 HOUR,81102
3698,2000-06-17,48,24 HOUR,81102
3699,2000-06-23,50,24 HOUR,81102
3700,2000-06-23,51,24 HOUR,81102
3701,2000-06-29,49,24 HOUR,81102
3702,2000-06-29,49,24 HOUR,81102
3703,2000-07-11,52,24 HOUR,81102
3704,2000-07-11,51,24 HOUR,81102
3705,2000-07-17,53,24 HOUR,81102
3706,2000-07-17,40,24 HOUR,81102
3707,2000-07-23,54,24 HOUR,81102
3708,2000-07-23,42,24 HOUR,81102
3709,2000-07-29,56,24 HOUR,81102
3710,2000-07-29,54,24 HOUR,81102
3711,2000-08-04,47,24 HOUR,81102
3712,2000-08-04,47,24 HOUR,81102
3713,2000-08-10,52,24 HOUR,81102
3714,2000-08-10,56,24 HOUR,81102
3715,2000-08-16,62,24 HOUR,81102
3716,2000-08-16,62,24 HOUR,81102
3717,2000-08-28,57,24 HOUR,81102
3718,2000-08-28,55,24 HOUR,81102
3719,2000-09-06,51,24 HOUR,81102
3720,2000-09-06,51,24 HOUR,81102
3721,2000-09-09,53,24 HOUR,81102
3722,2000-09-09,53,24 HOUR,81102
3723,2000-09-15,44,24 HOUR,81102
3724,2000-09-15,44,24 HOUR,81102
3725,2000-09-21,67,24 HOUR,81102
3726,2000-09-21,41,24 HOUR,81102
3727,2000-09-27,61,24 HOUR,81102
3728,2000-09-27,62,24 HOUR,81102
3729,2000-10-03,60,24 HOUR,81102
3730,2000-10-03,64,24 HOUR,81102
3731,2000-10-09,77,24 HOUR,81102
3732,2000-10-09,79,24 HOUR,81102
3733,2000-10-15,50,24 HOUR,81102
3734,2000-10-15,51,24 HOUR,81102
3735,2000-10-21,29,24 HOUR,81102
3736,2000-10-21,30,24 HOUR,81102
3737,2000-10-27,16,24 HOUR,81102
3738,2000-10-27,16,24 HOUR,81102
3739,2000-11-02,52,24 HOUR,81102
3740,2000-11-02,52,24 HOUR,81102
3741,2000-11-08,51,24 HOUR,81102
3742,2000-11-08,51,24 HOUR,81102
3743,2000-11-14,31,24 HOUR,81102
3744,2000-11-14,32,24 HOUR,81102
3745,2000-11-20,74,24 HOUR,81102
3746,2000-11-20,74,24 HOUR,81102
3747,2000-11-26,58,24 HOUR,81102
3748,2000-11-26,58,24 HOUR,81102
3749,2000-12-02,65,24 HOUR,81102
3750,2000-12-02,65,24 HOUR,81102
3751,2000-12-08,85,24 HOUR,81102
3752,2000-12-08,87,24 HOUR,81102
3753,2000-12-14,34,24 HOUR,81102
3754,2000-12-14,34,24 HOUR,81102
3755,2000-12-20,69,24 HOUR,81102
3756,2000-12-20,69,24 HOUR,81102
3757,2000-12-26,59,24 HOUR,81102
3758,2000-12-26,59,24 HOUR,81102
3759,2000-01-25,7,24 HOUR,81102
3760,2000-01-25,7,24 HOUR,81102
3761,2000-06-05,48,24 HOUR,81102
3762,2000-07-05,41,24 HOUR,81102
3763,2000-08-22,54,24 HOUR,81102
3764,2000-01-04,139,24 HOUR,88101
3765,2000-01-04,139,24 HOUR,88101
3766,2000-01-04,139,24 HOUR,88101
3767,2000-01-04,139,24 HOUR,88101
3768,2000-01-04,139,24 HOUR,88101
3769,2000-01-04,139,24 HOUR,88101
3770,2000-01-07,176,24 HOUR,88101
3771,2000-01-07,176,24 HOUR,88101
3772,2000-01-07,176,24 HOUR,88101
3773,2000-01-07,176,24 HOUR,88101
3774,2000-01-07,176,24 HOUR,88101
3775,2000-01-07,176,24 HOUR,88101
3776,2000-01-10,177,24 HOUR,88101
3777,2000-01-10,177,24 HOUR,88101
3778,2000-01-10,177,24 HOUR,88101
3779,2000-01-10,177,24 HOUR,88101
3780,2000-01-10,177,24 HOUR,88101
3781,2000-01-10,177,24 HOUR,88101
3782,2000-01-13,115,24 HOUR,88101
3783,2000-01-13,115,24 HOUR,88101
3784,2000-01-13,115,24 HOUR,88101
3785,2000-01-13,115,24 HOUR,88101
3786,2000-01-13,115,24 HOUR,88101
3787,2000-01-13,115,24 HOUR,88101
3788,2000-01-16,72,24 HOUR,88101
3789,2000-01-16,72,24 HOUR,88101
3790,2000-01-16,72,24 HOUR,88101
3791,2000-01-16,72,24 HOUR,88101
3792,2000-01-16,72,24 HOUR,88101
3793,2000-01-16,72,24 HOUR,88101
3794,2000-01-19,61,24 HOUR,88101
3795,2000-01-19,61,24 HOUR,88101
3796,2000-01-19,61,24 HOUR,88101
3797,2000-01-19,61,24 HOUR,88101
3798,2000-01-19,61,24 HOUR,88101
3799,2000-01-19,61,24 HOUR,88101
3800,2000-01-22,117,24 HOUR,88101
3801,2000-01-22,117,24 HOUR,88101
3802,2000-01-22,117,24 HOUR,88101
3803,2000-01-22,117,24 HOUR,88101
3804,2000-01-22,117,24 HOUR,88101
3805,2000-01-22,117,24 HOUR,88101
3806,2000-01-25,33,24 HOUR,88101
3807,2000-01-25,33,24 HOUR,88101
3808,2000-01-25,33,24 HOUR,88101
3809,2000-01-25,33,24 HOUR,88101
3810,2000-01-25,33,24 HOUR,88101
3811,2000-01-25,33,24 HOUR,88101
3812,2000-01-28,112,24 HOUR,88101
3813,2000-01-28,112,24 HOUR,88101
3814,2000-01-28,112,24 HOUR,88101
3815,2000-01-28,112,24 HOUR,88101
3816,2000-01-28,112,24 HOUR,88101
3817,2000-01-28,112,24 HOUR,88101
3818,2000-01-31,63,24 HOUR,88101
3819,2000-01-31,63,24 HOUR,88101
3820,2000-01-31,63,24 HOUR,88101
3821,2000-01-31,63,24 HOUR,88101
3822,2000-01-31,63,24 HOUR,88101
3823,2000-01-31,63,24 HOUR,88101
3824,2000-02-03,63,24 HOUR,88101
3825,2000-02-03,63,24 HOUR,88101
3826,2000-02-03,63,24 HOUR,88101
3827,2000-02-03,63,24 HOUR,88101
3828,2000-02-03,63,24 HOUR,88101
3829,2000-02-03,63,24 HOUR,88101
3830,2000-02-06,72,24 HOUR,88101
3831,2000-02-06,72,24 HOUR,88101
3832,2000-02-06,72,24 HOUR,88101
3833,2000-02-06,72,24 HOUR,88101
3834,2000-02-06,72,24 HOUR,88101
3835,2000-02-06,72,24 HOUR,88101
3836,2000-02-09,149,24 HOUR,88101
3837,2000-02-09,149,24 HOUR,88101
3838,2000-02-09,149,24 HOUR,88101
3839,2000-02-09,149,24 HOUR,88101
3840,2000-02-09,149,24 HOUR,88101
3841,2000-02-09,149,24 HOUR,88101
3842,2000-02-12,25,24 HOUR,88101
3843,2000-02-12,25,24 HOUR,88101
3844,2000-02-12,25,24 HOUR,88101
3845,2000-02-12,25,24 HOUR,88101
3846,2000-02-12,25,24 HOUR,88101
3847,2000-02-12,25,24 HOUR,88101
3848,2000-02-15,59,24 HOUR,88101
3849,2000-02-15,59,24 HOUR,88101
3850,2000-02-15,59,24 HOUR,88101
3851,2000-02-15,59,24 HOUR,88101
3852,2000-02-15,59,24 HOUR,88101
3853,2000-02-15,59,24 HOUR,88101
3854,2000-02-21,25,24 HOUR,88101
